GEOID,Year,prevalence,prevalence_upper,prevalence_lower,tenure,hh_size,total_by_Tenure,count_value,count_upper,count_lower,county_total_by_tenure_size,distribution,distribution_upper,distribution_lower
Fed Way-Central/Military Rd,2013,0.1935258647306909,0.3900962333752414,0.08239678381310507,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Dash Point/Woodmont,2013,0.1676951473608748,0.3494155648829188,0.07011577568515644,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fremont/Greenlake,2013,0.2995860112441561,0.5327195685754009,0.13797272595209048,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Issaquah,2013,0.2502313724239772,0.47073361961275983,0.11100602013000706,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kenmore/LFP,2013,0.18408279085151885,0.375552186814207,0.07786078815515594,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kent-East,2013,0.16348859296177748,0.3425270370639992,0.06815683209300609,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kent-SE,2013,0.18991368419751797,0.38456186791889074,0.080651486421001,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kent-West,2013,0.25529424043307253,0.47742738721804023,0.11368407857231058,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland,2013,0.27812566721120335,0.5066090772294732,0.1259930415422243,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland North,2013,0.19773767653756688,0.3964941968945424,0.08444794510674289,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Mercer Isle/Pt Cities,2013,0.15621219913089401,0.3304482327179675,0.06479951396202764,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
NE Seattle,2013,0.2471132349565256,0.46663610153869567,0.10939304116605827,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Newcastle/Four Creeks,2013,0.1647714641445897,0.34463729135946775,0.0687538895206122,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
North Highline,2013,0.23918833091705555,0.45592769897217567,0.10526492216976974,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
North Seattle,2013,0.2899707276961385,0.5211712010538342,0.1325540292222677,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
NW Seattle,2013,0.30214220504886935,0.5357366801938145,0.13942052866501237,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
QA/Magnolia,2013,0.3462121601485231,0.5853071829020884,0.1653838831231413,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Redmond,2013,0.22229529303335732,0.4324009889974298,0.09661941992198884,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Renton-East,2013,0.21927156264731176,0.42810451270459127,0.09510039129083518,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Renton-North,2013,0.24157533361208933,0.4591473127306785,0.10649294303058272,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Renton-South,2013,0.23687401834239263,0.4527431023379926,0.10406156846597832,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Sammamish,2013,0.1113140954933148,0.25034068688820127,0.04478341174825299,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
SE Seattle,2013,0.22692677790046795,0.438962783989951,0.09897446212778174,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
SeaTac/Tukwila,2013,0.26547610989816117,0.4906471604892797,0.11912827150488375,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Shoreline,2013,0.22443586170185764,0.4354636055877981,0.097712852162716,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Snoqualmie/North Bend/Skykomish,2013,0.1507968120327129,0.32126759960251505,0.06231264132822722,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Vashon Island,2013,0.2169695460054234,0.42481405103428493,0.09394871008302969,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
West Seattle,2013,0.29239090090092856,0.5241023340646958,0.13391027064158015,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-North,2014,0.19502183388759797,0.3623725700313396,0.09354603345633568,Owner Occupied,1,8386.785819270262,1635.6063508965874,3039.1411316313593,784.5505468405776,102510.12234163696,0.01595555944656449,0.029647229582877386,0.007653395868808884
Auburn-South,2014,0.21725721109343069,0.3943345840706616,0.10572788215299224,Owner Occupied,1,5269.666804963452,1144.873113437989,2078.011867726235,557.150710940711,102510.12234163696,0.011168390860196753,0.020271284632758655,0.005435079953215613
Ballard,2014,0.28375062062365025,0.481687642629416,0.14438997299949752,Owner Occupied,1,13844.13823342812,3928.2828157348345,6668.550309895759,1998.9547457259976,102510.12234163696,0.03832092603150926,0.06505260317289824,0.019500071798412767
Beacon/Gtown/S.Park,2014,0.2304787051026917,0.4126844864751969,0.11315752364854974,Owner Occupied,1,7574.199358899171,1745.6916604287185,3125.75457288807,857.0776430734632,102510.12234163696,0.017029456414175633,0.030492155325606018,0.008360907425483975
Bear Creek/Carnation/Duvall,2014,0.11095582173920228,0.2265048402956107,0.05049031559516305,Owner Occupied,1,23689.286504410233,2628.464250512232,5365.738056398405,1196.0795518319096,102510.12234163696,0.02564102149592907,0.05234349480645368,0.011667916538483078
Bellevue-Central,2014,0.27987163714257857,0.47687279354076567,0.1420228169061299,Owner Occupied,1,5772.342372016087,1615.5149098036177,2752.673032217041,819.8043238203362,102510.12234163696,0.015759564742490188,0.026852694829913166,0.007997301194199755
Bellevue-NE,2014,0.18991770953621873,0.35483340717922063,0.0908036636771671,Owner Occupied,1,10053.477237600191,1909.3333698395397,3567.3095822164146,912.8925658691028,102510.12234163696,0.01862580324971496,0.034799583696989364,0.008905389487554143
Bellevue-South,2014,0.12767612808957604,0.255627419229219,0.05869923984210102,Owner Occupied,1,8389.26385445891,1071.1087264591463,2144.5258683483016,492.44341109155243,102510.12234163696,0.010448809366254063,0.02092013763481044,0.004803851559657486
Bellevue-West,2014,0.2591423766897321,0.450683925300388,0.12966668538053902,Owner Occupied,1,6453.3127556656,1672.326805025348,2908.404323914436,836.7796747511106,102510.12234163696,0.01631377240436764,0.028371874479103196,0.008162898020571695
Black Diamond/Enumclaw/SE County,2014,0.1560430503493336,0.30253580075695,0.07301601574775397,Owner Occupied,1,15709.215641765804,2451.3139273366005,4752.600133445222,1147.024336684035,102510.12234163696,0.02391289632029773,0.046362252086736985,0.011189376331649771
Bothell/Woodinville,2014,0.21325907011405876,0.3887039419724745,0.10351393991509736,Owner Occupied,1,9066.20638927024,1933.4507440379098,3524.070162245377,938.4787434367914,102510.12234163696,0.01886107147150084,0.03437777735256873,0.009154986083316824
Burien,2014,0.23643010548538576,0.420750237401908,0.1165304728494098,Owner Occupied,1,8999.99933384346,2127.8707918690106,3786.7518563316494,1048.7741780171516,102510.12234163696,0.02075766512869261,0.036940272529492134,0.010230932848971605
Capitol Hill/E.lake,2014,0.34035330114313406,0.5475702844209057,0.1801767665310621,Owner Occupied,1,9354.272989702227,3183.757691839207,5122.121921522044,1685.4226605333984,102510.12234163696,0.03105798353482256,0.04996698671816501,0.01644152423227402
Central Seattle,2014,0.2839002984413538,0.4818698401860794,0.14448042405844522,Owner Occupied,1,9295.81752017256,2639.0853682333554,4479.374102844509,1343.0636572844562,102510.12234163696,0.025744631924621432,0.04369689549209623,0.013101766212007909
Covington/Maple Valley,2014,0.13865427363925129,0.2741348547553451,0.06417911523928028,Owner Occupied,1,17409.97242399754,2413.9670805287737,4772.680261747129,1117.35662651243,102510.12234163696,0.02354857281785023,0.04655813643301633,0.010899963837606198
Delridge,2014,0.2588725246230484,0.4503646299036008,0.129519822640776,Owner Occupied,1,6470.99570773347,1675.1629956858733,2914.3075870211737,838.1222163748618,102510.12234163696,0.016341439824869523,0.028429461602909992,0.00817599469427653
Des Moines/Normandy Park,2014,0.22069309132213877,0.3991566176840779,0.10764842584301453,Owner Occupied,1,8319.806441343866,1836.1238027420202,3320.9057989130224,895.6140667292398,102510.12234163696,0.017911634098169777,0.03239588172420078,0.008736835409720943
Downtown,2014,0.5802016710015055,0.7642048441474645,0.3704817328291341,Owner Occupied,1,4443.281280405166,2577.999223620787,3395.5770783953767,1646.1545482117597,102510.12234163696,0.025148728386344636,0.03312431007621753,0.016058458526911096
East Federal Way,2014,0.1519890802465509,0.29602017666885017,0.07094068488202057,Owner Occupied,1,9362.473534068708,1422.9937412757777,2771.4810696124528,664.1802846966257,102510.12234163696,0.013881494907725755,0.027036169758688784,0.006479167808258998
Fairwood,2014,0.1560356982032878,0.3025268253046925,0.07301311000467131,Owner Occupied,1,6553.692010404152,1022.6099086527207,1982.6676379322957,478.5054356923738,102510.12234163696,0.009975696890153481,0.019341188876203178,0.004667884739203138
Fed Way-Central/Military Rd,2014,0.19456671066925743,0.36170746550679495,0.0933010194612891,Owner Occupied,1,11321.090892679586,2202.7074161763544,4094.9230935631917,1056.2693217009207,102510.12234163696,0.021487706441665925,0.03994652430436072,0.01030404898143304
Fed Way-Dash Point/Woodmont,2014,0.1686261476302408,0.32241873928174936,0.07953451337007669,Owner Occupied,1,7847.953332414559,1323.3701372269777,2530.327219379106,624.1831492446637,102510.12234163696,0.012909653281034657,0.024683681587524087,0.006088990384427008
Fremont/Greenlake,2014,0.30098446306608495,0.5024983939110398,0.15498705995966103,Owner Occupied,1,10601.087087408821,3190.7625049205503,5327.029235133996,1643.0313200538194,102510.12234163696,0.031126316426456406,0.05196588506040924,0.016027991017102342
Issaquah,2014,0.2514819936587343,0.44072551346081806,0.12518416202581834,Owner Occupied,1,4987.379299576125,1254.2360893897057,2198.0653026295427,624.34089832235,102510.12234163696,0.012235241366795905,0.02144242200105877,0.006090529247849301
Kenmore/LFP,2014,0.18508453926160057,0.34761480245061016,0.08822116020803354,Owner Occupied,1,10552.437655623708,1953.0930615778784,3668.183531032015,930.9482930020649,102510.12234163696,0.019052684915044554,0.035783622604673195,0.009081525528761738
Kent-East,2014,0.16440084781830053,0.31580439544892724,0.0773344863555467,Owner Occupied,1,7392.690292641898,1215.3645517684483,2334.6440886089276,571.7099065670974,102510.12234163696,0.011856044300854362,0.0227747663867596,0.005577106860352303
Kent-SE,2014,0.1909396880520967,0.35634117653646885,0.0913482882409426,Owner Occupied,1,8830.934449938555,1686.175869079782,3146.8255718075393,806.690745569857,102510.12234163696,0.016448871882722364,0.030697705747731608,0.007869376478562645
Kent-West,2014,0.25656155370007017,0.44734901783016695,0.12815301902528728,Owner Occupied,1,5018.425918969246,1287.535150899452,2244.987905904345,643.1264322706605,102510.12234163696,0.012560078180459731,0.02190015829288001,0.0062737846524785505
Kirkland,2014,0.27946381797334735,0.47636725925389145,0.14177740425843688,Owner Occupied,1,13108.095468272324,3663.238405922516,6244.267512259242,1858.4317502634296,102510.12234163696,0.035735382245608766,0.06091366754444875,0.018129251119902164
Kirkland North,2014,0.19879561340197963,0.3679183529965344,0.0955947032505343,Owner Occupied,1,8966.74315959737,1782.5492066301642,3299.0293750220058,857.173151465469,102510.12234163696,0.01738900672354518,0.032182474273392075,0.008361839122664937
Mercer Isle/Pt Cities,2014,0.15709151905395688,0.30422790273385986,0.07355926204325872,Owner Occupied,1,9291.64878683986,1459.6392224405292,2826.778823359904,683.4868279250802,102510.12234163696,0.014238976494203847,0.027575606767291306,0.006667505728333967
NE Seattle,2014,0.24835362381950005,0.4366583317203432,0.12338628323804288,Owner Occupied,1,14523.658345450556,3607.00318120897,6341.87642360068,1792.0202222643275,102510.12234163696,0.035186800081926144,0.06186585557341369,0.017481397752038923
Newcastle/Four Creeks,2014,0.1656894659357811,0.3178285701098526,0.07800491722718218,Owner Occupied,1,11963.029852432712,1982.148027223382,3802.1926721801697,933.1751534253232,102510.12234163696,0.019336120004007494,0.03709089976020658,0.009103248851028749
North Highline,2014,0.2404016057362846,0.4260909719836148,0.11880194986678878,Owner Occupied,1,2866.327474147332,689.0697273510474,1221.316259482776,340.52529288545065,102510.12234163696,0.006721967661442982,0.011914104008309324,0.003321869929591705
North Seattle,2014,0.2913428822501804,0.49092301967398977,0.14901915878441996,Owner Occupied,1,9588.630660114393,2793.579293350177,4707.27951820196,1428.8896748647444,102510.12234163696,0.027251740896767004,0.045920143403145514,0.013939010531103095
NW Seattle,2014,0.303547384904611,0.505532274943194,0.15658245859673373,Owner Occupied,1,10554.096327893916,3203.6683403635557,5335.436326609821,1652.5863512883886,102510.12234163696,0.03125221458312813,0.052047897365962895,0.016121201629052694
QA/Magnolia,2014,0.34772028476566624,0.5556468917456309,0.18505016232285149,Owner Occupied,1,13651.12545558775,4746.773230788807,7585.205428226992,2526.142981446123,102510.12234163696,0.046305409869370436,0.07399469686464395,0.024642863784975398
Redmond,2014,0.2234479515888843,0.4029713441431333,0.10918380790180672,Owner Occupied,1,10618.790972043786,2372.7470910537218,4279.068471179453,1159.4000336410681,102510.12234163696,0.02314646628891958,0.041742887174776165,0.011310102916247811
Renton-East,2014,0.22041304823490185,0.39875707148930106,0.10748850752677992,Owner Occupied,1,9778.463777505589,2155.3010082545798,3899.231579582337,1051.0724773487543,102510.12234163696,0.021025250570588308,0.03803752732425108,0.01025335306737641
Renton-North,2014,0.2427968029155897,0.42927025989520307,0.12016860153691904,Owner Occupied,1,2227.8737214453386,540.9206168665852,956.3599314185337,267.72046950693783,102510.12234163696,0.005276753207491562,0.009329419471681628,0.0026116491073408534
Renton-South,2014,0.23807917983422916,0.4229567951619816,0.11746614571134512,Owner Occupied,1,11216.908448831653,2670.5123637734755,4744.26764914319,1317.6070022812771,102510.12234163696,0.026051206483525796,0.04628096758417575,0.012853433126243565
Sammamish,2014,0.11197422703513252,0.22831051510761063,0.05098530879896518,Owner Occupied,1,11470.242161165716,1284.3714999023189,2618.7768962247774,584.8138385859437,102510.12234163696,0.012529216340430025,0.025546520054840458,0.005704937475705337
SE Seattle,2014,0.22809649100773763,0.4094019287855684,0.11180414719245914,Owner Occupied,1,8734.15392123249,1992.229861354603,3575.779461662617,976.5146306110714,102510.12234163696,0.01943446964891008,0.03488220850762001,0.009526031267006267
SeaTac/Tukwila,2014,0.2667759213197313,0.46046551199112745,0.13418303891315062,Owner Occupied,1,8172.3106487924715,2180.175702642663,3763.0672070467685,1096.5854777972754,102510.12234163696,0.021267906552454988,0.03670922559730775,0.010697338494462715
Shoreline,2014,0.2255964852037404,0.4059679057150807,0.11039890092479,Owner Occupied,1,13641.946316108682,3077.5751402522333,5538.192375828202,1506.0558797733863,102510.12234163696,0.030022158494705083,0.05402580983535449,0.01469177721546495
Snoqualmie/North Bend/Skykomish,2014,0.1516510401436165,0.2954619916803401,0.07076453061559396,Owner Occupied,1,13578.835281395579,2059.244494362477,4012.0297169404093,960.8999049944248,102510.12234163696,0.020088206387068812,0.0391378882913578,0.009373707523165565
Vashon Island,2014,0.21810240656432336,0.3955349752914658,0.1062038683118062,Owner Occupied,1,3796,827.9167353181715,1501.4507662064043,403.14988411161636,102510.12234163696,0.008076438857022934,0.014646853714626325,0.003932781221039157
West Seattle,2014,0.29376979597182795,0.4938577159938953,0.1505134535513381,Owner Occupied,1,15905.91407847079,4672.67713357779,7855.258397588728,2394.054059841488,102510.12234163696,0.045582592497598357,0.07662909982108299,0.02335431862877687
Auburn-North,2015,0.1940538702221101,0.3887644052505954,0.08338166260778661,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-South,2015,0.21620851702218105,0.4215161110479482,0.09437817781512715,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Ballard,2015,0.28249673515050733,0.5098266312373316,0.12949322698606647,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Beacon/Gtown/S.Park,2015,0.22938475742717387,0.4402219603137744,0.10110458136120104,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bear Creek/Carnation/Duvall,2015,0.11034787917047607,0.24683680149116635,0.0447743602425584,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-Central,2015,0.2786282797958512,0.5050002256465181,0.12733197763950826,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-NE,2015,0.1889690984209653,0.3810092634748076,0.08091237354400059,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-South,2015,0.12698960944675833,0.2776392195908179,0.05210616198320401,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-West,2015,0.2579581677237949,0.4786767651618102,0.11607913806494892,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Black Diamond/Enumclaw/SE County,2015,0.15523123524187218,0.32680630438490116,0.06492349010252875,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bothell/Woodinville,2015,0.2122244672912648,0.41576175051898295,0.0923764783344562,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Burien,2015,0.23531665830975168,0.44840827814127016,0.10415764221356728,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Capitol Hill/E.lake,2015,0.338967627326051,0.5752879410452091,0.16228930572108183,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Central Seattle,2015,0.282645967796692,0.5100119407168351,0.12957727202013486,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Covington/Maple Valley,2015,0.13791811296213863,0.29709906468416036,0.05700617241561302,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Delridge,2015,0.25768904383600727,0.478360269084502,0.1159482416704167,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Des Moines/Normandy Park,2015,0.21963242790916143,0.42643947213384503,0.09611577078028304,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Downtown,2015,0.5786962874963107,0.7838816368845359,0.34156389768514744,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
East Federal Way,2015,0.15119452255681545,0.3200117072366661,0.06306373310782402,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fairwood,2015,0.15522389372329834,0.3267976053436877,0.06492109487888946,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Central/Military Rd,2015,0.19360046865125377,0.38808119385862194,0.08316133543300099,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Dash Point/Woodmont,2015,0.1677618508158103,0.3474906570982697,0.07077508904733476,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fremont/Greenlake,2015,0.2996862905995017,0.5306082368163294,0.139174492957593,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Issaquah,2015,0.2503210209268258,0.4686228059202911,0.11200389818768168,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kenmore/LFP,2015,0.18415458805746215,0.373565995252718,0.07858678556731295,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kent-East,2015,0.1635539505738891,0.34062024952228215,0.06879910392032171,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kent-SE,2015,0.18998720237124417,0.3825575634330342,0.08140130925970629,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kent-West,2015,0.25538508670975857,0.4753131154943289,0.1147027738610325,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland,2015,0.27822161919056626,0.5044902206974586,0.12710616761604915,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland North,2015,0.19781349020993527,0.39446728628995503,0.08522971633230642,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Mercer Isle/Pt Cities,2015,0.15627520884105833,0.3285747388962735,0.06541227588078025,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
NE Seattle,2015,0.24720214090347611,0.4645261460987564,0.11037768846710236,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Newcastle/Four Creeks,2015,0.16483724973856462,0.3427248035663991,0.06940135218273613,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
North Highline,2015,0.23927529211659523,0.45382522763963873,0.10621695300785326,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
North Seattle,2015,0.2900691196526489,0.5190553618578004,0.1337161885969624,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
NW Seattle,2015,0.30224297429486374,0.5336272921010448,0.1406329741398046,Owner Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
