FID_HRA_20,GEOID,Year,short_label,tenure,value,moe,SE,CoV
47,West Seattle,2010,NA,Owner,25401.42296,0,0,0
47,West Seattle,2014,0,Total,25758.30664,1535.766372,933.6796582,0.036247711
47,West Seattle,2014,1,Owner,4398.424756,1514.613284,920.8194937,0.209352108
47,West Seattle,2014,1,Renter,4838.014639,1494.250927,908.4400594,0.187771251
47,West Seattle,2014,2,Owner,6317.490746,1583.148557,962.4859812,0.152352575
47,West Seattle,2014,2,Renter,3388.113997,1377.197433,837.276588,0.247121729
47,West Seattle,2014,3,Owner,2290.485498,1046.368072,636.1466182,0.277734401
47,West Seattle,2014,3,Renter,1041.347319,854.9393269,519.7662046,0.499128576
47,West Seattle,2014,4,Owner,2041.616368,941.6388858,572.4757938,0.280403215
47,West Seattle,2014,4,Renter,373.4959001,445.7247282,270.9813936,0.72552709
47,West Seattle,2014,5,Owner,580.7650643,539.5401693,328.017132,0.564801763
47,West Seattle,2014,5,Renter,177.1672668,343.1921094,208.6459876,1.177677973
47,West Seattle,2014,6,Owner,272.9221461,419.2563249,254.8897471,0.933928414
47,West Seattle,2014,6,Renter,12.05038074,189.4446859,115.1741911,9.557722162
47,West Seattle,2014,7,Owner,4.20949978,182.3022558,110.8319019,26.32899576
47,West Seattle,2014,7,Renter,22.20306383,199.064381,121.0225504,5.450713981
47,West Seattle,2014,NA,Owner,25758.30664,3900.627893,2371.413377,0.092064025
47,West Seattle,2019,0,Total,28945.13025,1745.180951,1060.994682,0.036655378
47,West Seattle,2019,1,Owner,4392.563711,1536.290888,933.9985412,0.212631757
47,West Seattle,2019,1,Renter,5646.871912,1767.573999,1074.608689,0.190301587
47,West Seattle,2019,2,Owner,7686.730019,1670.124148,1015.363386,0.132093021
47,West Seattle,2019,2,Renter,3608.65665,1426.264976,867.1075362,0.240285408
47,West Seattle,2019,3,Owner,2724.841987,1222.521392,743.2402324,0.272764526
47,West Seattle,2019,3,Renter,796.1442587,708.4419087,430.7020984,0.540984996
47,West Seattle,2019,4,Owner,2512.664702,1128.595741,686.137491,0.273071648
47,West Seattle,2019,4,Renter,550.1414545,649.0637804,394.6027596,0.717275087
47,West Seattle,2019,5,Owner,580.6644492,500.4220531,304.235006,0.523942884
47,West Seattle,2019,5,Renter,191.5522193,346.9540284,210.933072,1.101177907
47,West Seattle,2019,6,Owner,138.7601599,322.5836913,196.116959,1.413352068
47,West Seattle,2019,6,Renter,16.3158309,202.6883315,123.2257559,7.552527151
47,West Seattle,2019,7,Owner,58.83049225,227.3065734,138.1925842,2.348995885
47,West Seattle,2019,7,Renter,40.39240418,226.5774732,137.7493228,3.410277888
47,West Seattle,2019,NA,Owner,28945.13025,4092.216908,2487.891227,0.085951979
NA,NA,2010,0,Total,0,0,0,NA
NA,NA,2010,1,Owner,0,0,0,NA
NA,NA,2010,1,Renter,0,0,0,NA
NA,NA,2010,2,Owner,0,0,0,NA
NA,NA,2010,2,Renter,0,0,0,NA
NA,NA,2010,3,Owner,0,0,0,NA
NA,NA,2010,3,Renter,0,0,0,NA
NA,NA,2010,4,Owner,0,0,0,NA
NA,NA,2010,4,Renter,0,0,0,NA
NA,NA,2010,5,Owner,0,0,0,NA
NA,NA,2010,5,Renter,0,0,0,NA
NA,NA,2010,6,Owner,0,0,0,NA
NA,NA,2010,7,Owner,0,0,0,NA
NA,NA,2010,NA,Owner,0,0,0,NA
NA,NA,2014,0,Total,0,0,0,NA
NA,NA,2014,1,Owner,0,0,0,NA
NA,NA,2014,1,Renter,0,0,0,NA
NA,NA,2014,2,Owner,0,0,0,NA
NA,NA,2014,2,Renter,0,0,0,NA
NA,NA,2014,3,Owner,0,0,0,NA
NA,NA,2014,3,Renter,0,0,0,NA
NA,NA,2014,4,Owner,0,0,0,NA
NA,NA,2014,4,Renter,0,0,0,NA
NA,NA,2014,5,Owner,0,0,0,NA
NA,NA,2014,5,Renter,0,0,0,NA
NA,NA,2014,6,Owner,0,0,0,NA
NA,NA,2014,6,Renter,0,0,0,NA
NA,NA,2014,7,Owner,0,0,0,NA
NA,NA,2014,7,Renter,0,0,0,NA
NA,NA,2014,NA,Owner,0,0,0,NA
NA,NA,2019,0,Total,0,0,0,NA
NA,NA,2019,1,Owner,0,0,0,NA
NA,NA,2019,1,Renter,0,0,0,NA
NA,NA,2019,2,Owner,0,0,0,NA
NA,NA,2019,2,Renter,0,0,0,NA
NA,NA,2019,3,Owner,0,0,0,NA
NA,NA,2019,3,Renter,0,0,0,NA
NA,NA,2019,4,Owner,0,0,0,NA
NA,NA,2019,4,Renter,0,0,0,NA
NA,NA,2019,5,Owner,0,0,0,NA
NA,NA,2019,5,Renter,0,0,0,NA
NA,NA,2019,6,Owner,0,0,0,NA
NA,NA,2019,6,Renter,0,0,0,NA
NA,NA,2019,7,Owner,0,0,0,NA
NA,NA,2019,7,Renter,0,0,0,NA
NA,NA,2019,NA,Owner,0,0,0,NA
0,Auburn-North,2000,0,Total,11207.91797,0,0,0
0,Auburn-North,2000,1,Owner,1370.950391,0,0,0
0,Auburn-North,2000,1,Renter,1542.775601,0,0,0
0,Auburn-North,2000,2,Owner,2542.371511,0,0,0
0,Auburn-North,2000,2,Renter,1232.959571,0,0,0
0,Auburn-North,2000,3,Owner,1148.885834,0,0,0
0,Auburn-North,2000,3,Renter,695.0164484,0,0,0
0,Auburn-North,2000,4,Owner,1138.010801,0,0,0
0,Auburn-North,2000,4,Renter,423.0222261,0,0,0
0,Auburn-North,2000,5,Owner,477.5293165,0,0,0
0,Auburn-North,2000,5,Renter,223.1533658,0,0,0
0,Auburn-North,2000,6,Owner,181.677855,0,0,0
0,Auburn-North,2000,6,Renter,79.6687534,0,0,0
0,Auburn-North,2000,7,Owner,96.201069,0,0,0
0,Auburn-North,2000,7,Renter,55.69523147,0,0,0
0,Auburn-North,2000,NA,Owner,11207.91797,0,0,0
0,Auburn-North,2009,0,Total,11664.92795,815.3942626,495.7245127,0.042497006
0,Auburn-North,2009,1,Owner,1363.871506,601.8227423,365.8822478,0.268267389
0,Auburn-North,2009,1,Renter,1955.979841,828.4977479,503.6908661,0.257513322
0,Auburn-North,2009,2,Owner,2415.731594,687.6263301,418.0471252,0.173051976
0,Auburn-North,2009,2,Renter,1052.141045,613.8042628,373.166495,0.354673451
0,Auburn-North,2009,3,Owner,1196.267622,594.4568235,361.4040871,0.302109729
0,Auburn-North,2009,3,Renter,653.0698331,746.0433581,453.5621565,0.694507897
0,Auburn-North,2009,4,Owner,1579.08449,643.6130304,391.2889389,0.247794809
0,Auburn-North,2009,4,Renter,355.933402,362.5194691,220.3961879,0.619206252
0,Auburn-North,2009,5,Owner,308.5116635,594.7304193,361.5704215,1.171982989
0,Auburn-North,2009,5,Renter,278.899302,451.4891717,274.4859265,0.984175738
0,Auburn-North,2009,6,Owner,147.3412444,337.4258232,205.1403345,1.392280453
0,Auburn-North,2009,6,Renter,160.9464607,653.9548859,397.5763407,2.470239724
0,Auburn-North,2009,7,Owner,140.6630446,500.621269,304.3561207,2.163724819
0,Auburn-North,2009,7,Renter,56.48689717,743.4677159,451.9962772,8.001789792
0,Auburn-North,2009,NA,Owner,11664.92795,1834.309768,1115.181155,0.095601204
1,Auburn-South,2000,0,Total,8463.361211,0,0,0
1,Auburn-South,2000,1,Owner,1064.665401,0,0,0
1,Auburn-South,2000,1,Renter,1033.607825,0,0,0
1,Auburn-South,2000,2,Owner,1701.301475,0,0,0
1,Auburn-South,2000,2,Renter,952.0427755,0,0,0
1,Auburn-South,2000,3,Owner,883.1148001,0,0,0
1,Auburn-South,2000,3,Renter,604.8377025,0,0,0
1,Auburn-South,2000,4,Owner,840.4255667,0,0,0
1,Auburn-South,2000,4,Renter,466.6377726,0,0,0
1,Auburn-South,2000,5,Owner,352.555329,0,0,0
1,Auburn-South,2000,5,Renter,224.3691063,0,0,0
1,Auburn-South,2000,6,Owner,136.1238653,0,0,0
1,Auburn-South,2000,6,Renter,79.31712347,0,0,0
1,Auburn-South,2000,7,Owner,63.51835083,0,0,0
1,Auburn-South,2000,7,Renter,60.84411842,0,0,0
1,Auburn-South,2000,NA,Owner,8463.361211,0,0,0
1,Auburn-South,2009,0,Total,8378.989385,591.3285019,359.5022027,0.042905198
1,Auburn-South,2009,1,Owner,1114.026475,492.5618898,299.456366,0.26880543
1,Auburn-South,2009,1,Renter,1080.73777,480.6974513,292.2432996,0.270410925
1,Auburn-South,2009,2,Owner,1672.738583,551.3451705,335.1940631,0.2003864
1,Auburn-South,2009,2,Renter,1159.765889,551.0663311,335.0245409,0.28887256
1,Auburn-South,2009,3,Owner,1011.265158,466.8469958,283.8228205,0.280661129
1,Auburn-South,2009,3,Renter,534.6505495,503.9181979,306.3605111,0.573010748
1,Auburn-South,2009,4,Owner,587.6251049,355.3664469,216.0474592,0.367662065
1,Auburn-South,2009,4,Renter,369.0683362,447.0666716,271.7972373,0.736441495
1,Auburn-South,2009,5,Owner,265.1562303,371.0039523,225.5543874,0.850647134
1,Auburn-South,2009,5,Renter,251.1453392,400.3572245,243.3999099,0.969159574
1,Auburn-South,2009,6,Owner,120.0681075,292.2933188,177.7017201,1.48000767
1,Auburn-South,2009,6,Renter,81.44945891,266.7844708,162.1934417,1.99133848
1,Auburn-South,2009,7,Owner,61.35795155,353.1483755,214.6989675,3.499122153
1,Auburn-South,2009,7,Renter,69.93443206,516.6970445,314.1294982,4.491771634
1,Auburn-South,2009,NA,Owner,8378.989385,1360.851883,827.3391994,0.098739736
2,Ballard,2000,0,Total,23350.2748,0,0,0
2,Ballard,2000,1,Owner,3679.000464,0,0,0
2,Ballard,2000,1,Renter,5049.656909,0,0,0
2,Ballard,2000,2,Owner,5228.881227,0,0,0
2,Ballard,2000,2,Renter,3599.632803,0,0,0
2,Ballard,2000,3,Owner,1998.552663,0,0,0
2,Ballard,2000,3,Renter,1089.793828,0,0,0
2,Ballard,2000,4,Owner,1449.333607,0,0,0
2,Ballard,2000,4,Renter,477.7360408,0,0,0
2,Ballard,2000,5,Owner,393.9909023,0,0,0
2,Ballard,2000,5,Renter,172.2374402,0,0,0
2,Ballard,2000,6,Owner,94.15815754,0,0,0
2,Ballard,2000,6,Renter,39.42184142,0,0,0
2,Ballard,2000,7,Owner,46.2357582,0,0,0
2,Ballard,2000,7,Renter,31.6431606,0,0,0
2,Ballard,2000,NA,Owner,23350.2748,0,0,0
2,Ballard,2009,0,Total,24421.84631,1257.91568,764.7584314,0.031314521
2,Ballard,2009,1,Owner,4478.947511,1386.969627,843.2176602,0.188262456
2,Ballard,2009,1,Renter,4706.696933,1360.542708,827.1512347,0.175739217
2,Ballard,2009,2,Owner,5797.763876,1465.184389,890.7688594,0.153640072
2,Ballard,2009,2,Renter,3371.995834,1291.045767,784.9000942,0.232770185
2,Ballard,2009,3,Owner,2401.446889,1082.103737,657.8723598,0.273948328
2,Ballard,2009,3,Renter,904.7384584,807.4626283,490.9024214,0.542590421
2,Ballard,2009,4,Owner,1808.250495,732.945203,445.5990436,0.246425506
2,Ballard,2009,4,Renter,213.1258877,793.6736658,482.5193274,2.264010875
2,Ballard,2009,5,Owner,303.9618322,463.126484,281.56091,0.926303503
2,Ballard,2009,5,Renter,195.9831413,737.4079126,448.3121784,2.287503789
2,Ballard,2009,6,Owner,102.0531213,755.4744071,459.2958271,4.500556388
2,Ballard,2009,6,Renter,134.3994164,1046.511947,636.2340881,4.733905141
2,Ballard,2009,7,Owner,0.021181282,1442.242985,876.8214759,41396.05348
2,Ballard,2009,7,Renter,2.461735759,1436.028419,873.0432884,354.6454103
2,Ballard,2009,NA,Owner,24421.84631,3445.746699,2094.865247,0.085778332
3,Beacon/Gtown/S.Park,2000,0,Total,12378.37269,0,0,0
3,Beacon/Gtown/S.Park,2000,1,Owner,1606.135625,0,0,0
3,Beacon/Gtown/S.Park,2000,1,Renter,1534.378269,0,0,0
3,Beacon/Gtown/S.Park,2000,2,Owner,2123.89617,0,0,0
3,Beacon/Gtown/S.Park,2000,2,Renter,1312.293426,0,0,0
3,Beacon/Gtown/S.Park,2000,3,Owner,1149.238813,0,0,0
3,Beacon/Gtown/S.Park,2000,3,Renter,777.0630846,0,0,0
3,Beacon/Gtown/S.Park,2000,4,Owner,1032.180658,0,0,0
3,Beacon/Gtown/S.Park,2000,4,Renter,646.8778715,0,0,0
3,Beacon/Gtown/S.Park,2000,5,Owner,618.0395114,0,0,0
3,Beacon/Gtown/S.Park,2000,5,Renter,424.4375081,0,0,0
3,Beacon/Gtown/S.Park,2000,6,Owner,351.2282201,0,0,0
3,Beacon/Gtown/S.Park,2000,6,Renter,204.584913,0,0,0
3,Beacon/Gtown/S.Park,2000,7,Owner,392.7695875,0,0,0
3,Beacon/Gtown/S.Park,2000,7,Renter,205.2490291,0,0,0
3,Beacon/Gtown/S.Park,2000,NA,Owner,12378.37269,0,0,0
3,Beacon/Gtown/S.Park,2009,0,Total,13448.61613,1053.760093,640.6406479,0.047636176
3,Beacon/Gtown/S.Park,2009,1,Owner,1682.804085,702.7956694,427.2694287,0.253903251
3,Beacon/Gtown/S.Park,2009,1,Renter,1842.035354,895.3312175,544.3227305,0.295500697
3,Beacon/Gtown/S.Park,2009,2,Owner,2454.283187,910.4673643,553.5248544,0.225534224
3,Beacon/Gtown/S.Park,2009,2,Renter,1170.979835,718.3644402,436.7345692,0.372965064
3,Beacon/Gtown/S.Park,2009,3,Owner,1312.248963,815.3487717,495.6968561,0.377746045
3,Beacon/Gtown/S.Park,2009,3,Renter,1397.582456,809.9479794,492.4134076,0.352332276
3,Beacon/Gtown/S.Park,2009,4,Owner,1118.115275,677.4865794,411.8825945,0.36837221
3,Beacon/Gtown/S.Park,2009,4,Renter,542.7403059,620.991012,377.5357283,0.695610265
3,Beacon/Gtown/S.Park,2009,5,Owner,569.724057,699.1623041,425.0604994,0.74608136
3,Beacon/Gtown/S.Park,2009,5,Renter,444.5525107,659.0759908,400.6897514,0.901332782
3,Beacon/Gtown/S.Park,2009,6,Owner,188.5186106,501.0013701,304.5872057,1.615687728
3,Beacon/Gtown/S.Park,2009,6,Renter,157.9763254,769.8997654,468.0658223,2.962885869
3,Beacon/Gtown/S.Park,2009,7,Owner,380.6443282,592.1222943,359.9847941,0.945724834
3,Beacon/Gtown/S.Park,2009,7,Renter,186.4108387,625.7051211,380.4017031,2.040663009
3,Beacon/Gtown/S.Park,2009,NA,Owner,13448.61613,2389.078544,1452.456623,0.108000452
4,Bear Creek/Carnation/Duvall,2000,0,Total,20690.0772,0,0,0
4,Bear Creek/Carnation/Duvall,2000,1,Owner,1803.522549,0,0,0
4,Bear Creek/Carnation/Duvall,2000,1,Renter,584.9836694,0,0,0
4,Bear Creek/Carnation/Duvall,2000,2,Owner,5823.559478,0,0,0
4,Bear Creek/Carnation/Duvall,2000,2,Renter,707.393218,0,0,0
4,Bear Creek/Carnation/Duvall,2000,3,Owner,3640.116976,0,0,0
4,Bear Creek/Carnation/Duvall,2000,3,Renter,397.506036,0,0,0
4,Bear Creek/Carnation/Duvall,2000,4,Owner,4688.423324,0,0,0
4,Bear Creek/Carnation/Duvall,2000,4,Renter,268.8618368,0,0,0
4,Bear Creek/Carnation/Duvall,2000,5,Owner,1855.569182,0,0,0
4,Bear Creek/Carnation/Duvall,2000,5,Renter,152.8072682,0,0,0
4,Bear Creek/Carnation/Duvall,2000,6,Owner,486.1877861,0,0,0
4,Bear Creek/Carnation/Duvall,2000,6,Renter,48.58941984,0,0,0
4,Bear Creek/Carnation/Duvall,2000,7,Owner,198.4515679,0,0,0
4,Bear Creek/Carnation/Duvall,2000,7,Renter,34.10488537,0,0,0
4,Bear Creek/Carnation/Duvall,2000,NA,Owner,20690.0772,0,0,0
4,Bear Creek/Carnation/Duvall,2009,0,Total,26348.75008,1488.447813,904.9120169,0.034343641
4,Bear Creek/Carnation/Duvall,2009,1,Owner,2764.945877,1278.909787,777.5219423,0.28120693
4,Bear Creek/Carnation/Duvall,2009,1,Renter,981.8316279,778.0478406,473.0195003,0.481772523
4,Bear Creek/Carnation/Duvall,2009,2,Owner,7988.662166,1844.960049,1121.656067,0.140405996
4,Bear Creek/Carnation/Duvall,2009,2,Renter,841.7677283,600.4759072,365.0634302,0.433686655
4,Bear Creek/Carnation/Duvall,2009,3,Owner,4279.311374,1504.869008,914.8953945,0.213795004
4,Bear Creek/Carnation/Duvall,2009,3,Renter,416.3599633,857.6942006,521.4410489,1.25238038
4,Bear Creek/Carnation/Duvall,2009,4,Owner,5832.587249,1524.843268,927.0388821,0.15894128
4,Bear Creek/Carnation/Duvall,2009,4,Renter,465.0092758,663.2321812,403.2165357,0.867115038
4,Bear Creek/Carnation/Duvall,2009,5,Owner,2027.111009,1047.213805,636.6607871,0.314072976
4,Bear Creek/Carnation/Duvall,2009,5,Renter,185.9375739,1132.480482,688.499246,3.702851616
4,Bear Creek/Carnation/Duvall,2009,6,Owner,365.9508714,771.6912396,469.1549612,1.282016243
4,Bear Creek/Carnation/Duvall,2009,6,Renter,31.04037286,1491.218835,906.5966787,29.20701639
4,Bear Creek/Carnation/Duvall,2009,7,Owner,152.2319731,904.4770237,549.8829858,3.612138598
4,Bear Creek/Carnation/Duvall,2009,7,Renter,16.00302188,1665.253007,1012.401942,63.26317303
4,Bear Creek/Carnation/Duvall,2009,NA,Owner,26348.75008,2852.392997,1734.13181,0.065814576
5,Bellevue-Central,2000,0,Total,14522.03899,0,0,0
5,Bellevue-Central,2000,1,Owner,1714.641734,0,0,0
5,Bellevue-Central,2000,1,Renter,3177.159905,0,0,0
5,Bellevue-Central,2000,2,Owner,2505.537012,0,0,0
5,Bellevue-Central,2000,2,Renter,2624.455061,0,0,0
5,Bellevue-Central,2000,3,Owner,937.8962376,0,0,0
5,Bellevue-Central,2000,3,Renter,1176.157507,0,0,0
5,Bellevue-Central,2000,4,Owner,716.5887925,0,0,0
5,Bellevue-Central,2000,4,Renter,737.3922998,0,0,0
5,Bellevue-Central,2000,5,Owner,283.5566594,0,0,0
5,Bellevue-Central,2000,5,Renter,307.3173488,0,0,0
5,Bellevue-Central,2000,6,Owner,103.1759726,0,0,0
5,Bellevue-Central,2000,6,Renter,101.8573423,0,0,0
5,Bellevue-Central,2000,7,Owner,57.04820598,0,0,0
5,Bellevue-Central,2000,7,Renter,79.25491539,0,0,0
5,Bellevue-Central,2000,NA,Owner,14522.03899,0,0,0
5,Bellevue-Central,2009,0,Total,15011.3892,979.7020971,595.6165832,0.039677646
5,Bellevue-Central,2009,1,Owner,1850.969694,729.0560722,443.2346199,0.239460766
5,Bellevue-Central,2009,1,Renter,2982.054091,1038.464939,631.3418545,0.21171375
5,Bellevue-Central,2009,2,Owner,2625.916076,794.3228512,482.9140041,0.183903061
5,Bellevue-Central,2009,2,Renter,2543.425067,976.8223386,593.8658143,0.233490588
5,Bellevue-Central,2009,3,Owner,925.0154071,516.6932378,314.1271839,0.339591299
5,Bellevue-Central,2009,3,Renter,1494.566522,883.8371899,537.3348579,0.359525555
5,Bellevue-Central,2009,4,Owner,720.2536911,447.0484427,271.7861549,0.377347813
5,Bellevue-Central,2009,4,Renter,942.2154351,709.0170138,431.0517375,0.457487451
5,Bellevue-Central,2009,5,Owner,231.5585432,375.478158,228.2745114,0.985817704
5,Bellevue-Central,2009,5,Renter,291.0872788,404.3045987,245.7997429,0.844419392
5,Bellevue-Central,2009,6,Owner,75.77206417,425.4353522,258.6463289,3.413478724
5,Bellevue-Central,2009,6,Renter,252.3680443,438.3173684,266.4780387,1.055910385
5,Bellevue-Central,2009,7,Owner,37.54803312,892.7075942,542.7276808,14.45422398
5,Bellevue-Central,2009,7,Renter,38.6392513,903.5071027,549.2933158,14.21594097
5,Bellevue-Central,2009,NA,Owner,15011.3892,2185.237873,1328.530295,0.088501489
6,Bellevue-NE,2000,0,Total,14858.812,0,0,0
6,Bellevue-NE,2000,1,Owner,1915.615237,0,0,0
6,Bellevue-NE,2000,1,Renter,1671.701915,0,0,0
6,Bellevue-NE,2000,2,Owner,4141.688348,0,0,0
6,Bellevue-NE,2000,2,Renter,1379.62257,0,0,0
6,Bellevue-NE,2000,3,Owner,1797.650898,0,0,0
6,Bellevue-NE,2000,3,Renter,646.7890529,0,0,0
6,Bellevue-NE,2000,4,Owner,1668.602915,0,0,0
6,Bellevue-NE,2000,4,Renter,416.9650453,0,0,0
6,Bellevue-NE,2000,5,Owner,580.1135314,0,0,0
6,Bellevue-NE,2000,5,Renter,184.4192868,0,0,0
6,Bellevue-NE,2000,6,Owner,196.9812633,0,0,0
6,Bellevue-NE,2000,6,Renter,86.97192235,0,0,0
6,Bellevue-NE,2000,7,Owner,113.6814315,0,0,0
6,Bellevue-NE,2000,7,Renter,58.00858105,0,0,0
6,Bellevue-NE,2000,NA,Owner,14858.812,0,0,0
6,Bellevue-NE,2009,0,Total,15702.47513,760.0914639,462.1027983,0.02942866
6,Bellevue-NE,2009,1,Owner,2363.163956,883.1645219,536.9259048,0.22720637
6,Bellevue-NE,2009,1,Renter,1924.048225,732.4126715,445.2752874,0.231426261
6,Bellevue-NE,2009,2,Owner,4037.346326,934.3720374,568.0578637,0.140700801
6,Bellevue-NE,2009,2,Renter,1442.358007,724.0102136,440.1669557,0.305171777
6,Bellevue-NE,2009,3,Owner,1262.146909,628.6301314,382.1799831,0.302801505
6,Bellevue-NE,2009,3,Renter,1049.751229,570.6628776,346.9383952,0.330495822
6,Bellevue-NE,2009,4,Owner,1827.646132,711.2020775,432.3801619,0.236577614
6,Bellevue-NE,2009,4,Renter,472.8409795,441.413252,268.3602022,0.567548529
6,Bellevue-NE,2009,5,Owner,844.6757759,538.8262981,327.5831291,0.387821148
6,Bellevue-NE,2009,5,Renter,253.2370327,410.2030256,249.3857319,0.984791715
6,Bellevue-NE,2009,6,Owner,132.9480736,349.4430347,212.4462803,1.597964337
6,Bellevue-NE,2009,6,Renter,46.05749825,667.56267,405.8492859,8.811796153
6,Bellevue-NE,2009,7,Owner,39.07763387,667.3858693,405.7417988,10.38296741
6,Bellevue-NE,2009,7,Renter,7.177351523,881.8737562,536.141175,74.69902697
6,Bellevue-NE,2009,NA,Owner,15702.47513,2015.711225,1225.46541,0.078042818
7,Bellevue-South,2000,0,Total,10033.35929,0,0,0
7,Bellevue-South,2000,1,Owner,1005.613545,0,0,0
7,Bellevue-South,2000,1,Renter,488.7716433,0,0,0
7,Bellevue-South,2000,2,Owner,3199.370222,0,0,0
7,Bellevue-South,2000,2,Renter,535.2679073,0,0,0
7,Bellevue-South,2000,3,Owner,1574.374967,0,0,0
7,Bellevue-South,2000,3,Renter,255.2554613,0,0,0
7,Bellevue-South,2000,4,Owner,1862.437153,0,0,0
7,Bellevue-South,2000,4,Renter,207.9616555,0,0,0
7,Bellevue-South,2000,5,Owner,567.1825806,0,0,0
7,Bellevue-South,2000,5,Renter,79.421541,0,0,0
7,Bellevue-South,2000,6,Owner,150.768396,0,0,0
7,Bellevue-South,2000,6,Renter,23.46450048,0,0,0
7,Bellevue-South,2000,7,Owner,70.09587646,0,0,0
7,Bellevue-South,2000,7,Renter,13.37384167,0,0,0
7,Bellevue-South,2000,NA,Owner,10033.35929,0,0,0
7,Bellevue-South,2009,0,Total,10434.81467,573.8273009,348.8622279,0.033432527
7,Bellevue-South,2009,1,Owner,1031.652902,503.5620691,306.1440002,0.296750971
7,Bellevue-South,2009,1,Renter,403.3618764,411.7824185,250.3459346,0.620648478
7,Bellevue-South,2009,2,Owner,3169.772946,704.5238598,428.3200938,0.135126427
7,Bellevue-South,2009,2,Renter,702.9545559,440.489143,267.7983839,0.380961161
7,Bellevue-South,2009,3,Owner,1762.611166,650.9112219,395.7259243,0.224511187
7,Bellevue-South,2009,3,Renter,195.202819,364.4471032,221.5681063,1.13506612
7,Bellevue-South,2009,4,Owner,2086.587501,614.9560582,373.8667369,0.17917616
7,Bellevue-South,2009,4,Renter,180.0581192,233.6774462,142.0657999,0.788999688
7,Bellevue-South,2009,5,Owner,514.9217711,338.3155436,205.6812461,0.399441736
7,Bellevue-South,2009,5,Renter,140.4954883,405.5835934,246.5773165,1.755055052
7,Bellevue-South,2009,6,Owner,198.3404316,314.0212889,190.911388,0.962543978
7,Bellevue-South,2009,6,Renter,20.70131172,607.5718012,369.3774274,17.84318948
7,Bellevue-South,2009,7,Owner,25.4713599,486.7006534,295.8929873,11.61669375
7,Bellevue-South,2009,7,Renter,2.682423993,771.4097636,468.983836,174.835834
7,Bellevue-South,2009,NA,Owner,10434.81467,1343.274253,816.6527591,0.078262316
8,Bellevue-West,2000,0,Total,9930.366203,0,0,0
8,Bellevue-West,2000,1,Owner,1654.381941,0,0,0
8,Bellevue-West,2000,1,Renter,2026.229997,0,0,0
8,Bellevue-West,2000,2,Owner,2437.060481,0,0,0
8,Bellevue-West,2000,2,Renter,1298.127938,0,0,0
8,Bellevue-West,2000,3,Owner,757.1799593,0,0,0
8,Bellevue-West,2000,3,Renter,381.4900146,0,0,0
8,Bellevue-West,2000,4,Owner,729.963145,0,0,0
8,Bellevue-West,2000,4,Renter,222.3799704,0,0,0
8,Bellevue-West,2000,5,Owner,236.8513951,0,0,0
8,Bellevue-West,2000,5,Renter,70.05392458,0,0,0
